tenant_id,description,amount,type,date,status,client_id
226,Service Payment,1020.71,income,2025-11-12,paid,
226,Service Payment,854.67,income,2025-03-01,paid,
226,Service Payment,320.97,income,2025-01-19,paid,
226,Operational Cost,742.11,expense,2025-06-20,paid,
226,Service Payment,541.20,income,2025-12-09,paid,
226,Operational Cost,739.79,expense,2025-04-30,paid,
226,Operational Cost,718.70,expense,2025-10-17,paid,
226,Service Payment,905.80,income,2025-08-14,paid,
226,Operational Cost,531.03,expense,2025-07-26,paid,
226,Operational Cost,250.86,expense,2025-12-05,paid,
226,Operational Cost,170.59,expense,2025-09-18,paid,
226,Operational Cost,542.97,expense,2025-05-05,paid,
226,Service Payment,699.22,income,2025-06-30,paid,
226,Service Payment,1067.39,income,2025-04-21,paid,
226,Service Payment,336.64,income,2025-06-24,paid,
226,Service Payment,571.29,income,2025-01-30,paid,
226,Service Payment,1038.46,income,2025-11-16,paid,
226,Operational Cost,359.85,expense,2025-09-06,paid,
226,Service Payment,430.81,income,2025-11-12,paid,
226,Operational Cost,603.44,expense,2025-08-18,paid,
226,Service Payment,156.39,income,2025-06-06,paid,
226,Service Payment,704.48,income,2025-01-12,paid,
226,Service Payment,310.67,income,2025-01-09,paid,
226,Operational Cost,231.53,expense,2025-12-08,paid,
226,Service Payment,792.44,income,2025-05-19,paid,
226,Service Payment,847.89,income,2025-01-18,paid,
226,Operational Cost,141.82,expense,2025-07-08,paid,
226,Service Payment,597.94,income,2025-04-20,paid,
226,Service Payment,214.83,income,2025-05-31,paid,
226,Operational Cost,843.52,expense,2025-08-17,paid,
226,Service Payment,393.90,income,2025-07-14,paid,
226,Service Payment,563.85,income,2025-05-09,paid,
226,Operational Cost,930.17,expense,2025-06-14,paid,
226,Service Payment,453.42,income,2025-04-02,paid,
226,Service Payment,507.84,income,2025-02-13,paid,
226,Service Payment,660.88,income,2025-01-24,paid,
226,Service Payment,862.93,income,2025-10-08,paid,
226,Operational Cost,172.10,expense,2025-03-11,paid,
226,Service Payment,125.67,income,2025-11-16,paid,
226,Service Payment,452.78,income,2025-08-06,paid,
226,Service Payment,567.46,income,2025-08-21,paid,
226,Service Payment,795.74,income,2025-03-26,paid,
226,Service Payment,456.03,income,2025-09-11,paid,
226,Operational Cost,911.07,expense,2025-11-07,paid,
226,Service Payment,513.81,income,2025-06-06,paid,
226,Service Payment,1038.62,income,2025-01-25,paid,
226,Service Payment,832.63,income,2025-06-13,paid,
226,Service Payment,414.36,income,2025-09-29,paid,
226,Service Payment,390.70,income,2025-05-16,paid,
226,Service Payment,831.95,income,2025-10-16,paid,
226,Operational Cost,994.45,expense,2025-08-21,paid,
226,Service Payment,727.72,income,2025-05-20,paid,
226,Service Payment,959.05,income,2025-06-08,paid,
226,Operational Cost,646.67,expense,2025-07-08,paid,
226,Service Payment,106.92,income,2025-10-18,paid,
226,Service Payment,708.78,income,2025-01-01,paid,
226,Service Payment,743.61,income,2025-05-19,paid,
226,Service Payment,568.74,income,2025-08-21,paid,
226,Service Payment,873.44,income,2025-07-21,paid,
226,Service Payment,973.37,income,2025-09-28,paid,
226,Service Payment,129.65,income,2025-09-05,paid,
226,Operational Cost,665.90,expense,2025-08-03,paid,
226,Service Payment,571.61,income,2025-03-12,paid,
226,Service Payment,845.77,income,2025-10-13,paid,
226,Service Payment,792.29,income,2025-03-26,paid,
226,Service Payment,180.04,income,2025-01-25,paid,
226,Service Payment,600.53,income,2025-06-26,paid,
226,Service Payment,388.69,income,2025-09-21,paid,
226,Operational Cost,851.00,expense,2025-11-17,paid,
226,Service Payment,630.83,income,2025-02-22,paid,
226,Service Payment,176.20,income,2025-10-16,paid,
226,Service Payment,647.76,income,2025-06-14,paid,
226,Service Payment,975.82,income,2025-01-05,paid,
226,Service Payment,291.06,income,2025-11-30,paid,
226,Service Payment,788.70,income,2025-12-02,paid,
226,Service Payment,738.39,income,2025-04-13,paid,
226,Service Payment,834.61,income,2025-05-23,paid,
226,Operational Cost,238.54,expense,2025-05-22,paid,
226,Service Payment,1053.58,income,2025-06-11,paid,
226,Service Payment,475.15,income,2025-03-27,paid,
226,Service Payment,326.69,income,2025-10-03,paid,
226,Operational Cost,887.02,expense,2025-10-05,paid,
226,Service Payment,782.96,income,2025-10-22,paid,
226,Service Payment,113.91,income,2025-06-19,paid,
226,Service Payment,357.84,income,2025-06-22,paid,
226,Service Payment,551.36,income,2025-09-26,paid,
226,Service Payment,914.33,income,2025-09-23,paid,
226,Service Payment,751.52,income,2025-07-29,paid,
226,Service Payment,367.75,income,2025-08-02,paid,
226,Service Payment,994.25,income,2025-03-20,paid,
226,Service Payment,420.46,income,2025-02-06,paid,
226,Service Payment,423.08,income,2025-09-25,paid,
226,Service Payment,430.61,income,2025-05-19,paid,
226,Service Payment,353.54,income,2025-07-01,paid,
226,Operational Cost,274.13,expense,2025-04-02,paid,
226,Service Payment,1091.34,income,2025-02-19,paid,
226,Operational Cost,723.82,expense,2025-06-10,paid,
226,Service Payment,558.11,income,2025-12-02,paid,
226,Service Payment,623.87,income,2025-11-01,paid,
226,Service Payment,337.30,income,2025-10-29,paid,
226,Service Payment,947.37,income,2025-10-08,paid,
226,Service Payment,1085.96,income,2025-01-09,paid,
226,Operational Cost,259.74,expense,2025-01-23,paid,
226,Service Payment,287.42,income,2025-07-04,paid,
226,Service Payment,1002.47,income,2025-02-20,paid,
226,Service Payment,810.09,income,2025-01-29,paid,
226,Service Payment,769.56,income,2025-10-08,paid,
226,Service Payment,693.38,income,2025-02-15,paid,
226,Service Payment,970.93,income,2025-08-18,paid,
226,Operational Cost,461.51,expense,2025-07-25,paid,
226,Service Payment,689.05,income,2025-08-23,paid,
226,Service Payment,537.57,income,2025-03-12,paid,
226,Operational Cost,336.02,expense,2025-07-05,paid,
226,Service Payment,957.04,income,2025-01-01,paid,
226,Service Payment,430.60,income,2025-11-09,paid,
226,Service Payment,530.99,income,2025-04-02,paid,
226,Service Payment,961.90,income,2025-07-24,paid,
226,Service Payment,230.81,income,2025-10-03,paid,
226,Operational Cost,338.77,expense,2025-05-10,paid,
226,Service Payment,687.54,income,2025-02-26,paid,
226,Service Payment,183.61,income,2025-06-22,paid,
226,Operational Cost,891.92,expense,2025-06-16,paid,
226,Service Payment,756.80,income,2025-03-15,paid,
226,Service Payment,890.02,income,2025-03-20,paid,
226,Service Payment,888.25,income,2025-04-07,paid,
226,Operational Cost,669.54,expense,2025-04-02,paid,
226,Service Payment,299.26,income,2025-04-08,paid,
226,Operational Cost,1066.52,expense,2025-10-22,paid,
226,Service Payment,279.77,income,2025-07-06,paid,
226,Service Payment,1092.52,income,2025-08-14,paid,
226,Service Payment,881.04,income,2025-05-31,paid,
226,Service Payment,477.23,income,2025-01-09,paid,
226,Operational Cost,340.96,expense,2025-12-09,paid,
226,Service Payment,1038.36,income,2025-04-24,paid,
226,Operational Cost,689.94,expense,2025-12-02,paid,
226,Service Payment,1097.49,income,2025-02-02,paid,
226,Operational Cost,494.06,expense,2025-07-09,paid,
226,Service Payment,674.36,income,2025-10-19,paid,
226,Service Payment,864.30,income,2025-08-19,paid,
226,Service Payment,833.83,income,2025-05-08,paid,
226,Service Payment,180.22,income,2025-07-22,paid,
226,Operational Cost,869.24,expense,2025-11-22,paid,
226,Operational Cost,661.33,expense,2025-06-21,paid,
226,Service Payment,357.61,income,2025-08-30,paid,
226,Operational Cost,473.53,expense,2025-11-02,paid,
226,Service Payment,760.97,income,2025-02-13,paid,
226,Service Payment,1005.92,income,2025-03-07,paid,
226,Operational Cost,110.97,expense,2025-07-03,paid,
226,Service Payment,321.46,income,2025-05-06,paid,
226,Service Payment,154.19,income,2025-10-19,paid,
226,Service Payment,246.08,income,2025-06-27,paid,
226,Operational Cost,701.72,expense,2025-01-10,paid,
226,Service Payment,786.08,income,2025-05-20,paid,
226,Operational Cost,951.80,expense,2025-05-28,paid,
226,Service Payment,440.14,income,2025-04-08,paid,
226,Service Payment,1044.38,income,2025-07-24,paid,
226,Service Payment,522.38,income,2025-01-02,paid,
226,Operational Cost,507.78,expense,2025-05-16,paid,
226,Service Payment,703.52,income,2025-10-18,paid,
226,Service Payment,857.45,income,2025-01-25,paid,
226,Service Payment,641.90,income,2025-06-13,paid,
226,Operational Cost,322.24,expense,2025-06-02,paid,
226,Service Payment,907.00,income,2025-06-27,paid,
226,Service Payment,737.38,income,2025-09-22,paid,
226,Service Payment,376.57,income,2025-09-17,paid,
226,Service Payment,435.31,income,2025-07-14,paid,
226,Service Payment,358.85,income,2025-01-11,paid,
226,Service Payment,367.16,income,2025-08-13,paid,
226,Service Payment,299.08,income,2025-05-30,paid,
226,Service Payment,194.91,income,2025-07-09,paid,
226,Operational Cost,949.37,expense,2025-07-30,paid,
226,Service Payment,896.68,income,2025-05-19,paid,
226,Service Payment,459.57,income,2025-08-01,paid,
226,Service Payment,855.79,income,2025-09-11,paid,
226,Service Payment,503.89,income,2025-04-27,paid,
226,Operational Cost,323.25,expense,2025-03-27,paid,
226,Service Payment,722.37,income,2025-03-27,paid,
226,Operational Cost,1052.01,expense,2025-05-10,paid,
226,Operational Cost,566.59,expense,2025-03-31,paid,
226,Service Payment,413.53,income,2025-03-28,paid,
226,Operational Cost,801.93,expense,2025-02-16,paid,
226,Operational Cost,977.39,expense,2025-08-30,paid,
226,Service Payment,1041.88,income,2025-03-10,paid,
226,Service Payment,602.48,income,2025-06-13,paid,
226,Operational Cost,1028.60,expense,2025-01-15,paid,
226,Operational Cost,209.93,expense,2025-07-06,paid,
226,Operational Cost,490.44,expense,2025-11-30,paid,
226,Operational Cost,1042.46,expense,2025-07-06,paid,
226,Service Payment,722.20,income,2025-04-04,paid,
226,Service Payment,351.60,income,2025-07-08,paid,
226,Service Payment,606.71,income,2025-07-07,paid,
226,Service Payment,1003.52,income,2025-06-10,paid,
226,Service Payment,917.75,income,2025-08-20,paid,
226,Service Payment,768.21,income,2025-06-29,paid,
226,Service Payment,119.98,income,2025-07-17,paid,
226,Service Payment,415.78,income,2025-05-03,paid,
226,Operational Cost,525.62,expense,2025-08-19,paid,
226,Operational Cost,273.55,expense,2025-04-09,paid,
226,Operational Cost,1053.79,expense,2025-04-27,paid,
226,Service Payment,883.50,income,2025-04-22,paid,
226,Operational Cost,961.86,expense,2025-10-10,paid,
226,Service Payment,904.66,income,2025-10-20,paid,
226,Service Payment,258.88,income,2025-07-06,paid,
226,Service Payment,238.23,income,2025-02-14,paid,
226,Service Payment,1004.83,income,2025-12-06,paid,
226,Service Payment,194.47,income,2025-07-19,paid,
226,Service Payment,532.26,income,2025-05-23,paid,
226,Operational Cost,271.16,expense,2025-06-02,paid,
226,Service Payment,615.03,income,2025-05-29,paid,
226,Service Payment,852.15,income,2025-11-24,paid,
226,Operational Cost,1005.62,expense,2025-08-16,paid,
226,Service Payment,450.37,income,2025-06-26,paid,
226,Service Payment,337.33,income,2025-07-01,paid,
226,Service Payment,151.65,income,2025-06-21,paid,
226,Service Payment,100.98,income,2025-08-26,paid,
226,Service Payment,331.07,income,2025-01-26,paid,
226,Service Payment,705.67,income,2025-07-04,paid,
226,Service Payment,966.61,income,2025-01-10,paid,
226,Service Payment,400.27,income,2025-04-20,paid,
226,Operational Cost,451.63,expense,2025-01-19,paid,
226,Operational Cost,213.25,expense,2025-08-08,paid,
226,Operational Cost,745.11,expense,2025-06-05,paid,
226,Operational Cost,685.17,expense,2025-09-05,paid,
226,Service Payment,125.91,income,2025-04-02,paid,
226,Service Payment,411.79,income,2025-09-28,paid,
226,Service Payment,716.36,income,2025-01-27,paid,
226,Operational Cost,320.99,expense,2025-04-02,paid,
226,Service Payment,941.96,income,2025-09-04,paid,
226,Operational Cost,732.06,expense,2025-07-01,paid,
226,Operational Cost,462.72,expense,2025-08-02,paid,
226,Operational Cost,886.68,expense,2025-07-15,paid,
226,Operational Cost,988.41,expense,2025-01-09,paid,
226,Service Payment,690.64,income,2025-05-06,paid,
226,Service Payment,943.80,income,2025-01-05,paid,
226,Service Payment,173.27,income,2025-07-24,paid,
226,Service Payment,189.78,income,2025-09-28,paid,
226,Service Payment,484.62,income,2025-03-06,paid,
226,Operational Cost,829.77,expense,2025-06-30,paid,
226,Service Payment,928.06,income,2025-11-04,paid,
226,Service Payment,171.42,income,2025-03-29,paid,
226,Operational Cost,848.62,expense,2025-04-08,paid,
226,Service Payment,675.17,income,2025-10-25,paid,
226,Operational Cost,279.03,expense,2025-01-19,paid,
226,Service Payment,876.07,income,2025-02-18,paid,
226,Operational Cost,780.66,expense,2025-08-05,paid,
226,Service Payment,523.93,income,2025-11-06,paid,
226,Service Payment,992.30,income,2025-03-02,paid,
226,Service Payment,173.25,income,2025-03-04,paid,
226,Operational Cost,841.86,expense,2025-07-07,paid,
226,Operational Cost,316.33,expense,2025-10-30,paid,
226,Service Payment,437.17,income,2025-10-24,paid,
226,Service Payment,185.12,income,2025-02-26,paid,
226,Service Payment,1042.08,income,2025-09-17,paid,
226,Operational Cost,878.62,expense,2025-06-02,paid,
226,Operational Cost,112.68,expense,2025-04-29,paid,
226,Service Payment,879.55,income,2025-07-27,paid,
226,Service Payment,877.68,income,2025-12-01,paid,
226,Operational Cost,294.21,expense,2025-05-22,paid,
226,Service Payment,970.64,income,2025-12-10,paid,
226,Operational Cost,708.29,expense,2025-01-04,paid,
226,Service Payment,945.75,income,2025-01-17,paid,
226,Operational Cost,907.90,expense,2025-04-08,paid,
226,Service Payment,138.28,income,2025-03-08,paid,
226,Service Payment,366.49,income,2025-02-11,paid,
226,Service Payment,441.53,income,2025-05-30,paid,
226,Service Payment,382.31,income,2025-08-08,paid,
226,Operational Cost,421.88,expense,2025-08-03,paid,
226,Service Payment,645.62,income,2025-12-06,paid,
226,Operational Cost,572.98,expense,2025-09-13,paid,
226,Service Payment,534.31,income,2025-03-29,paid,
226,Service Payment,307.07,income,2025-06-03,paid,
226,Service Payment,839.09,income,2025-09-27,paid,
226,Service Payment,511.82,income,2025-12-10,paid,
226,Service Payment,407.45,income,2025-02-20,paid,
226,Service Payment,785.61,income,2025-01-10,paid,
226,Operational Cost,675.41,expense,2025-06-26,paid,
226,Operational Cost,533.91,expense,2025-03-26,paid,
226,Service Payment,725.98,income,2025-08-23,paid,
226,Service Payment,936.84,income,2025-09-26,paid,
226,Service Payment,929.27,income,2025-02-14,paid,
226,Service Payment,373.24,income,2025-02-12,paid,
226,Service Payment,340.74,income,2025-07-07,paid,
226,Service Payment,499.74,income,2025-05-22,paid,
226,Service Payment,933.01,income,2025-02-11,paid,
226,Service Payment,1076.14,income,2025-05-29,paid,
226,Service Payment,760.03,income,2025-03-18,paid,
226,Service Payment,132.71,income,2025-02-11,paid,
226,Service Payment,652.31,income,2025-09-27,paid,
226,Operational Cost,651.77,expense,2025-11-08,paid,
226,Operational Cost,1000.34,expense,2025-10-09,paid,
226,Service Payment,1025.03,income,2025-02-07,paid,
226,Service Payment,306.95,income,2025-01-05,paid,
226,Service Payment,285.33,income,2025-08-26,paid,
226,Operational Cost,386.83,expense,2025-01-26,paid,
226,Operational Cost,782.48,expense,2025-11-27,paid,
226,Service Payment,308.05,income,2025-11-21,paid,
226,Service Payment,606.36,income,2025-01-06,paid,
226,Service Payment,224.57,income,2025-06-16,paid,
226,Service Payment,551.12,income,2025-12-08,paid,
226,Service Payment,363.32,income,2025-03-14,paid,
226,Service Payment,463.93,income,2025-06-06,paid,
226,Service Payment,546.27,income,2025-02-23,paid,
226,Service Payment,339.53,income,2025-02-16,paid,
226,Operational Cost,262.28,expense,2025-07-05,paid,
226,Operational Cost,1060.43,expense,2025-07-05,paid,
226,Operational Cost,525.93,expense,2025-07-26,paid,
226,Service Payment,364.12,income,2025-02-06,paid,
226,Operational Cost,953.34,expense,2025-03-28,paid,
226,Service Payment,1044.97,income,2025-08-10,paid,
226,Service Payment,244.81,income,2025-03-24,paid,
226,Operational Cost,313.53,expense,2025-04-13,paid,
226,Service Payment,285.43,income,2025-05-25,paid,
226,Operational Cost,469.69,expense,2025-06-13,paid,
226,Service Payment,240.45,income,2025-12-04,paid,
226,Operational Cost,469.85,expense,2025-04-25,paid,
226,Service Payment,297.48,income,2025-06-01,paid,
226,Service Payment,909.20,income,2025-09-27,paid,
226,Service Payment,748.17,income,2025-01-25,paid,
226,Operational Cost,146.06,expense,2025-02-27,paid,
226,Operational Cost,558.48,expense,2025-08-30,paid,
226,Service Payment,643.74,income,2025-09-08,paid,
226,Service Payment,261.31,income,2025-07-08,paid,
226,Operational Cost,233.70,expense,2025-06-14,paid,
226,Service Payment,930.24,income,2025-06-19,paid,
226,Operational Cost,328.50,expense,2025-01-15,paid,
226,Service Payment,581.84,income,2025-07-16,paid,
226,Service Payment,1039.87,income,2025-07-27,paid,
226,Service Payment,124.31,income,2025-02-20,paid,
226,Service Payment,176.18,income,2025-10-06,paid,
226,Service Payment,440.22,income,2025-02-27,paid,
226,Operational Cost,932.08,expense,2025-03-26,paid,
226,Service Payment,566.02,income,2025-07-23,paid,
226,Service Payment,844.30,income,2025-03-29,paid,
226,Service Payment,181.35,income,2025-10-06,paid,
226,Service Payment,970.92,income,2025-09-08,paid,
226,Service Payment,489.98,income,2025-07-03,paid,
226,Service Payment,553.43,income,2025-03-15,paid,
226,Service Payment,543.27,income,2025-04-20,paid,
226,Service Payment,985.87,income,2025-10-16,paid,
226,Service Payment,472.88,income,2025-08-08,paid,
